label,text_clean,text_preprocessed
positive,jadi teringat status orang palu yg bilang gempa kl baca tulisan ibu  di atas,"['status', 'orang', 'palu', 'yg', 'bilang', 'gempa', 'kl', 'baca', 'tulis']"
positive,id heryanto ada yg berusaha mencocokkan gempa di lombok dan palu yg terjadi di akhir september sebagai kode tuhan akan bangkitnya pki palunya pas tapi lomboknya yg melengkung mirip arit agak dipaksakan,"['id', 'heryanto', 'yg', 'usaha', 'cocok', 'gempa', 'lombok', 'palu', 'yg', 'september', 'kode', 'tuhan', 'bangkit', 'pki', 'palu', 'pas', 'lombok', 'yg', 'lengkung', 'arit', 'paksa']"
positive,nonton tvonenews  mendengar kesaksian para korban selamat gempa bumi amp tsunami    speechless engkaulah raja kami engkaulah yg berkuasa atas kami wahai al malik,"['nonton', 'tvonenews', 'dengar', 'saksi', 'korban', 'selamat', 'gempa', 'bumi', 'amp', 'tsunami', 'speechless', 'engkau', 'raja', 'engkau', 'yg', 'kuasa', 'al', 'malik']"
positive,keluarga korban gempa dan tsunami palu sampai jumpa pers mohon pertolongan   tv  nasional,"['keluarga', 'korban', 'gempa', 'tsunami', 'palu', 'jumpa', 'pers', 'mohon', 'tolong', 'tv', 'nasional']"
positive,ilc  oktober  part  pilot abdul rozak ceritakan pengalaman saat terjadi gempa palu  melalui,"['ilc', 'oktober', 'part', 'pilot', 'abdul', 'rozak', 'cerita', 'alam', 'gempa', 'palu']"
positive,aktifitas banser gabungan sulawesi di lokasi gempa perumnas balaroa palu,"['aktifitas', 'banser', 'gabung', 'sulawesi', 'lokasi', 'gempa', 'perumnas', 'balaroa', 'palu']"
positive,kepikiran juga waktu asiangames kemarin lombok dengan satu jenis peringatan yaitu gempa dan berulang sudah berapa korban dan ini palu yang banyak sekali orang yg belum mengenal kota ini mendadak diberi peringatan gempa tsunami tanah longsor liquifaksi,"['pikir', 'asiangames', 'kemarin', 'lombok', 'jenis', 'ingat', 'gempa', 'ulang', 'korban', 'palu', 'orang', 'yg', 'kenal', 'kota', 'dadak', 'ingat', 'gempa', 'tsunami', 'tanah', 'longsor', 'liquifaksi']"
positive,berita pertama jumlah korban gempa amp tsunami di sulteng terus bertambah selanjutnya kepolisian mengamankan puluhan pelaku penjarahan terakhir bandara mutiara sis al jufri palu mulai layani penerbangan komersial,"['berita', 'korban', 'gempa', 'amp', 'tsunami', 'sulteng', 'tambah', 'polisi', 'aman', 'puluh', 'laku', 'jarah', 'bandara', 'mutiara', 'sis', 'al', 'jufri', 'palu', 'layan', 'terbang', 'komersial']"
positive,semburan lumpur berapi muncul setelah gempa palu  melalui,"['sembur', 'lumpur', 'rap', 'muncul', 'gempa', 'palu']"
positive,kepanikan warga saat gempa amp tsunami di palu  melalui,"['panik', 'warga', 'gempa', 'amp', 'tsunami', 'palu']"
positive,polri bantu pengawalan distribusi bbm ke palu sulawesi tengah selain kebutuhan pangan korban gempa palu juga membutuhkan bantuan bbm untuk akomodasi pasca gempa yang terjadi di,"['polri', 'bantu', 'awal', 'distribusi', 'bbm', 'palu', 'sulawesi', 'butuh', 'pangan', 'korban', 'gempa', 'palu', 'butuh', 'bantu', 'bbm', 'akomodasi', 'pasca', 'gempa']"
positive,ngeri jika tahu lebih dalam sebelum terjadi gempa di palu dasar manusia sombong kasihan warga jadi korban kesombongan dari segelintir manusia itu kesel,"['ngeri', 'gempa', 'palu', 'dasar', 'manusia', 'sombong', 'kasihan', 'warga', 'korban', 'sombong', 'gelintir', 'manusia', 'kesel']"
positive,lbh baik ngurus gempa di palu ngurus kok yg gak penting suruh dia lapor ke polisi,"['lbh', 'ngurus', 'gempa', 'palu', 'ngurus', 'yg', 'gak', 'suruh', 'lapor', 'polisi']"
positive,hingga selasa bnpb sebut  orang tewas usai gempa donggalapalu,"['selasa', 'bnpb', 'orang', 'tewas', 'gempa', 'donggalapalu']"
positive,presiden tinjau lokasi gempa dan tsunami dikota palu mhi  melalui,"['presiden', 'tinjau', 'lokasi', 'gempa', 'tsunami', 'kota', 'palu', 'mhi']"
positive,aa gym diundang diacara ilc bahas gempa palu tp si aa bicara panjang lebar x luas tinggi masalah pilpres,"['aa', 'gym', 'undang', 'acara', 'ilc', 'bahas', 'gempa', 'palu', 'tp', 'si', 'aa', 'bicara', 'lebar', 'x', 'luas', 'pilpres']"
positive,aagyim hadir di ilc malah bahas pilpres apa hub dgn bencana gempa palu,"['aagyim', 'hadir', 'ilc', 'bahas', 'pilpres', 'hub', 'dgn', 'bencana', 'gempa', 'palu']"
positive,polri bantu pengawalan distribusi bbm ke palu sulawesi tengah selain kebutuhan pangan korban gempa palu juga membutuhkan bantuan bbm untuk akomodasi pasca gempa yang terjadi di sulawesi tengah,"['polri', 'bantu', 'awal', 'distribusi', 'bbm', 'palu', 'sulawesi', 'butuh', 'pangan', 'korban', 'gempa', 'palu', 'butuh', 'bantu', 'bbm', 'akomodasi', 'pasca', 'gempa', 'sulawesi']"
positive,biar publik ga nyerang gubernur palu kali bangkagak kedengaran gubernurnya dimana sejak ada gempakan gubernurnya org gerinda,"['biar', 'publik', 'ga', 'nyerang', 'gubernur', 'palu', 'kali', 'bangkagak', 'dengar', 'gubernur', 'mana', 'gempa', 'gubernur', 'org', 'gerinda']"
positive,aagyim hadir di ilc malah bahas pilpres apa hub dgn bencana gempa palu  nobilis ab,"['aagyim', 'hadir', 'ilc', 'bahas', 'pilpres', 'hub', 'dgn', 'bencana', 'gempa', 'palu', 'nobilis', 'ab']"
positive,dengan kejadian gempa di palu moga menjadikan kita lebih bertaqwa dan lebih eduli dan ingatlah bahwa manusia tdk ada daya dan upaya,"['jadi', 'gempa', 'palu', 'moga', 'jadi', 'bertaqwa', 'eduli', 'ingat', 'manusia', 'tdk', 'daya', 'upaya']"
positive,aagyim hadir di ilc malah bahas pilpres apa hub dgn bencana gempa palu   djawir,"['aagyim', 'hadir', 'ilc', 'bahas', 'pilpres', 'hub', 'dgn', 'bencana', 'gempa', 'palu', 'djawir']"
positive,tega banget yg memanfaatkan bencana alam diolah menjadi hoax untuk kepentingan pemilu yg masih tahun depan presiden  intruksikan kapolri tangkap penyebar hoax gempa dan sunami palu,"['tega', 'banget', 'yg', 'manfaat', 'bencana', 'alam', 'olah', 'hoax', 'penting', 'milu', 'yg', 'presiden', 'intruksikan', 'kapolri', 'tangkap', 'sebar', 'hoax', 'gempa', 'sunam', 'palu']"
positive,dia kenak reruntuhan gempa d palu min bkn d bandung,"['nak', 'runtuh', 'gempa', 'd', 'palu', 'min', 'bkn', 'd', 'bandung']"
positive,selamat berjuang relawan kemanusiaan unt gempa palu jaga kesehatan dan stamina dlm kondisi panas yg tidak bersahabat tuhan senantiasa menyertai kalian dlm perjuangan,"['selamat', 'juang', 'rawan', 'manusia', 'unt', 'gempa', 'palu', 'jaga', 'sehat', 'stamina', 'dlm', 'kondisi', 'panas', 'yg', 'sahabat', 'tuhan', 'senantiasa', 'serta', 'dlm', 'juang']"
positive,subhaanallah allahu akbar dramatis gempa palu gadis ditemukan selamat dalam kondisi memeluk jasad ibunya,"['subhaanallah', 'allahu', 'akbar', 'dramatis', 'gempa', 'palu', 'gadis', 'temu', 'selamat', 'kondisi', 'peluk', 'jasad', 'ibu']"
positive,kampret sekarang lagi suka share penjarahan di palu di salahkan pemerintah padahal faktanya ribuan napi sejak gempa belom ada yg kembali,"['kampret', 'suka', 'share', 'jarah', 'palu', 'salah', 'perintah', 'fakta', 'ribu', 'napi', 'gempa', 'bom', 'yg']"
positive,ilc  oktober  part  penjelasan bnpb ttg bencana gempa bumi dan tsunami di palu amp donggala  melalui,"['ilc', 'oktober', 'part', 'jelas', 'bnpb', 'ttg', 'bencana', 'gempa', 'bumi', 'tsunami', 'palu', 'amp', 'donggala']"
positive,pray for palu amp donggala peduli palu donggala dan sekitarnya sulawesi tengah sebaikbaik manusia adalah yang bermanfaat bagi orang lain penggalangan dana untuk korban gempa palu dan donggala,"['pray', 'for', 'palu', 'amp', 'donggala', 'peduli', 'palu', 'donggala', 'sulawesi', 'sebaikbaik', 'manusia', 'manfaat', 'orang', 'galang', 'dana', 'korban', 'gempa', 'palu', 'donggala']"
positive,dimana katanya penganiayaan satu orang lebih dikonsumsi byk netizen daripada duka luar biasa saudara kita di palu dan donggala krn gempa dan tsunami,"['mana', 'aniaya', 'orang', 'konsumsi', 'byk', 'netizen', 'duka', 'saudara', 'palu', 'donggala', 'krn', 'gempa', 'tsunami']"
positive,diva ibrani ranau         ranger one          kepri nyai      cipta seriously nanya itu  katanya wni tapi gak mengucapkan duka cita gempa untuk palu apalagi lombok artis macam apa itu padahal di palu tiket konsernya diobral di pinggir jalan tuh iyuh eh fansnya juga mana ada yg peduli ding cuma bushing tl anggun doang,"['diva', 'ibrani', 'ranau', 'ranger', 'one', 'kepri', 'nyai', 'cipta', 'seriously', 'nanya', 'wni', 'gak', 'duka', 'cita', 'gempa', 'palu', 'lombok', 'artis', 'palu', 'tiket', 'konser', 'obral', 'pinggir', 'jalan', 'tuh', 'iyuh', 'eh', 'fansnya', 'yg', 'peduli', 'ding', 'bushing', 'tl', 'anggun', 'doang']"
positive,ini para musisi belom ada gerakan buat bikin konser donasi untuk korban gempa dan tsunami palu dan sekitarnya    sid,"['musisi', 'bom', 'gera', 'bikin', 'konser', 'donasi', 'korban', 'gempa', 'tsunami', 'palu', 'sid']"
positive,gokilribuan korban gempa dan sunami di palu sulawesi kalah pamor mereka lebih prihatin sama emak emak satu ini,"['gokilribuan', 'korban', 'gempa', 'sunam', 'palu', 'sulawesi', 'kalah', 'pamor', 'prihatin', 'emak', 'emak']"
positive,mungkin mereka kehilangan panggung gempa bumi palu dan tsunami yg mendapat panggung gw terus terang gak percaya kejadian ini kok tdk lapor,"['hilang', 'panggung', 'gempa', 'bumi', 'palu', 'tsunami', 'yg', 'panggung', 'gw', 'terang', 'gak', 'percaya', 'jadi', 'tdk', 'lapor']"
positive,korban gempa di palu donggala sulteng sama sekali tdk ditengokmalah lbh sibuk ngurusin amp nengok mpok ratna,"['korban', 'gempa', 'palu', 'donggala', 'sulteng', 'tdk', 'ditengokmalah', 'lbh', 'sibuk', 'ngurusin', 'amp', 'nengok', 'mpok', 'ratna']"
positive,pray for palu penggalanngan dana bantuan gempa palu donggala,"['pray', 'for', 'palu', 'penggalanngan', 'dana', 'bantu', 'gempa', 'palu', 'donggala']"
positive,maaf ga bs ngebalas satu chat temen kondisi di palu skr mirip film  ato film kiamat zombie lainnya kota palu mengalami kiamat kecil yg asli sejak hari jumat tepatnya setelah adzan magrib gempa terus,"['maaf', 'ga', 'bs', 'ngebalas', 'chat', 'temen', 'kondisi', 'palu', 'skr', 'film', 'ato', 'film', 'kiamat', 'zombie', 'kota', 'palu', 'alami', 'kiamat', 'yg', 'asli', 'jumat', 'tepat', 'adzan', 'magrib', 'gempa']"
positive,menteri desa pimpin langsung pembentukan posko korban gempa palu,"['menteri', 'desa', 'pimpin', 'langsung', 'bentuk', 'posko', 'korban', 'gempa', 'palu']"
positive,batalkan pertemuan imf world bank klau masyrkat bali peduli korban gempa tsunami palu dan donggala bisa mengusulkan kpd pemerintah utk membatalkan pertemuan tersebut dana y lebih baik d peruntukan utk korban gempa dan tsunami,"['batal', 'temu', 'imf', 'world', 'bank', 'klau', 'masyrkat', 'bal', 'peduli', 'korban', 'gempa', 'tsunami', 'palu', 'donggala', 'usul', 'kpd', 'perintah', 'utk', 'batal', 'temu', 'dana', 'y', 'd', 'untuk', 'utk', 'korban', 'gempa', 'tsunami']"
positive,palu amp donggala luluh lantak akibat gempa amp tsunami  melalui,"['palu', 'amp', 'donggala', 'luluh', 'lantak', 'akibat', 'gempa', 'amp', 'tsunami']"
positive,s hallo apakah dibase ini ada carat yg dari paludonggala atau sekitar nya yg sdg terkena musibah gimana kabar kalian stay safe terus ya semalem katanya ada gempa lagi,"['s', 'hallo', 'dibase', 'carat', 'yg', 'paludonggala', 'nya', 'yg', 'sdg', 'kena', 'musibah', 'gimana', 'kabar', 'stay', 'safe', 'ya', 'semalem', 'gempa']"
positive,duka masyarakat palu  donggala adalah duka kita semua mari ulurkan tangan membantu saudara kita seraya tetap berdoa semoga para korban diberi ketabahan dan kekuatan serta hikmah dibalik cobaan allah swt kami membuka posko penerimaan bantuan kemanusiaan untuk korban gempa,"['duka', 'masyarakat', 'palu', 'donggala', 'duka', 'mari', 'ulur', 'tangan', 'bantu', 'saudara', 'seraya', 'doa', 'moga', 'korban', 'tabah', 'kuat', 'hikmah', 'balik', 'coba', 'allah', 'swt', 'buka', 'posko', 'terima', 'bantu', 'manusia', 'korban', 'gempa']"
positive,met pagi ada benang merah antara gempa lombok dan palu,"['met', 'pagi', 'benang', 'merah', 'gempa', 'lombok', 'palu']"
positive,keyla  tidak salah apa katamu tentang kekuatan dan kebesaran allah bowaku setapi kejadian ini sdh sering terjadi dan bukan rahasia umum lagicoba you tubelihat fenomena awa sebelum terjadi gempa palu,"['keyla', 'salah', 'kata', 'kuat', 'besar', 'allah', 'bowaku', 'tap', 'jadi', 'sdh', 'rahasia', 'lagicoba', 'you', 'tubelihat', 'fenomena', 'awa', 'gempa', 'palu']"
positive,lagi dengerin rri nasional live teleponnya dari palu lalu ada gempa susulan detik itu juga ngelaporin di studionya udah mulai goyang terus mati sambungan teleponnya gak bayangin gimana rasanya,"['dengerin', 'rri', 'nasional', 'live', 'telepon', 'palu', 'gempa', 'susul', 'detik', 'ngelaporin', 'studio', 'udah', 'goyang', 'mati', 'sambung', 'telepon', 'gak', 'bayangin', 'gimana']"
positive,guys any bank account number utk sumbangkan ke mangsa gempa dan tsunami di palu,"['guys', 'any', 'bank', 'account', 'number', 'utk', 'sumbang', 'mangsa', 'gempa', 'tsunami', 'palu']"
positive,alhamdulillah kami  bisa membantu pemulihan pasca gempa di palu sulawesi tengah dengan alatalat berat juga bahan makanan dengan tenang dan dibantu masyarakat palu yang sangat ramah  id id,"['alhamdulillah', 'bantu', 'pulih', 'pasca', 'gempa', 'palu', 'sulawesi', 'alatalat', 'berat', 'bahan', 'makan', 'tenang', 'bantu', 'masyarakat', 'palu', 'ramah', 'id', 'id']"
positive,gitaris grup band ungu enda mengunggah foto saat dia melakukan video call dengan pasha ungu usai gempa palu begini kondisinya,"['gitaris', 'grup', 'band', 'ungu', 'enda', 'unggah', 'foto', 'video', 'call', 'pasha', 'ungu', 'gempa', 'palu', 'kondisi']"
positive,cerita keajaiban korban selamat gempa di palu dan donggala,"['cerita', 'ajaib', 'korban', 'selamat', 'gempa', 'palu', 'donggala']"
positive,korban gempa bnyk yg belum dievakuasi infratruktur hacur lebur penjarahan dimanamana dan ini sudah hari ke  cukup buktikan saja ayo pak sampeyan kerja kerja kerja jgn momong cucu aja jokowi targetkan palu normal dalam sepekan pascagempa,"['korban', 'gempa', 'bnyk', 'yg', 'evakuasi', 'infratruktur', 'hacur', 'lebur', 'jarah', 'dimanamana', 'bukti', 'ayo', 'sampeyan', 'kerja', 'kerja', 'kerja', 'jgn', 'momong', 'cucu', 'aja', 'jokowi', 'target', 'palu', 'normal', 'pek', 'pascagempa']"
positive,mantan kiper timnas ferry rotinsulu terjebak di daerah bencana hingga hari ini ia dan keluarganya masih memilih berada di pengungsian  kita doakan,"['mantan', 'kiper', 'timnas', 'ferry', 'rotinsulu', 'jebak', 'daerah', 'bencana', 'keluarga', 'pilih', 'ungsi', 'doa']"
positive,alhamdulillah sehat bang dan tempatku juga alhamdulillah masih aman dri gempa palu kemarin,"['alhamdulillah', 'sehat', 'bang', 'tempat', 'alhamdulillah', 'aman', 'dri', 'gempa', 'palu', 'kemarin']"
positive,semen kering saja  hari kok hebatnya mau buat pasca gempa di palu seminggu beres  wawan abdullah fb  gempa lombok uda tuntas ya kan udah  bulan,"['semen', 'kering', 'hebat', 'pasca', 'gempa', 'palu', 'minggu', 'beres', 'wawan', 'abdullah', 'fb', 'gempa', 'lombok', 'uda', 'tuntas', 'ya', 'udah']"
positive,peneliti lipi tahun  sudah memperingatkan terjadinya gempa di palu     tv,"['teliti', 'lipi', 'ingat', 'gempa', 'palu', 'tv']"
positive,hati juga wilayah flores timor dan sumba beberapa kali terjadi gempa kecil di sana sebelum   sr beberapa kali terjadi gempa kecil pula di sana saya bukan ahli gempa jadi mohon  memberi penjelasan,"['hati', 'wilayah', 'flores', 'timor', 'sumba', 'kali', 'gempa', 'sr', 'kali', 'gempa', 'ahli', 'gempa', 'mohon', 'jelas']"
positive,apa itu sesar palu koro penyebab gempa bumi yang terjadi di palu dan donggala d,"['sesar', 'palu', 'koro', 'sebab', 'gempa', 'bumi', 'palu', 'donggala', 'd']"
positive,polres enrekang galang dana untuk membantu para korban gempa yang terjadi di donggala dan palu,"['polres', 'enrekang', 'galang', 'dana', 'bantu', 'korban', 'gempa', 'donggala', 'palu']"
positive,asal usul nama kota palu adalah kata topalue yg artinya tanah yg terangkat karena daerah ini awalnya lautan karena terjadi gempa amp pergeseran lempeng palu koro sehingga daerah yg tadinya lautan tersebut terangkat amp membentuk kota palu,"['usul', 'nama', 'kota', 'palu', 'topalue', 'yg', 'tanah', 'yg', 'angkat', 'daerah', 'laut', 'gempa', 'amp', 'geser', 'lempeng', 'palu', 'koro', 'daerah', 'yg', 'laut', 'angkat', 'amp', 'bentuk', 'kota', 'palu']"
positive,pandangan udara palu usai dihantam gempa dan tsunami,"['pandang', 'udara', 'palu', 'hantam', 'gempa', 'tsunami']"
positive,subhanallah detik  detik gempa di palu sulawesi tengah menangis melihatnya,"['subhanallah', 'detik', 'detik', 'gempa', 'palu', 'sulawesi', 'menang']"
positive,saya suka video     presiden jokowi meninjau dampakl bencana gempa dan tsunami palu,"['suka', 'video', 'presiden', 'jokowi', 'tinjau', 'dampakl', 'bencana', 'gempa', 'tsunami', 'palu']"
positive,hentikan kampanye di sulteng prabowo ajak petinggi partai galang dana bagi palu  tsunamisulteng,"['henti', 'kampanye', 'sulteng', 'prabowo', 'ajak', 'petinggi', 'partai', 'galang', 'dana', 'palu', 'tsunamisulteng']"
positive,ketika gempa terjadi,['gempa']
positive,bukankah  itu merakyat klu merakyat perbaiki dl rumah rakyat di lombok yg rb rumah rusak akibat gempa sd skr hanya rb rumah yg diperbaiki palagi ditambah palu amp donggala sdgkan penyambutan imf menghabiskan biaya rp  m,"['rakyat', 'klu', 'rakyat', 'baik', 'dl', 'rumah', 'rakyat', 'lombok', 'yg', 'rb', 'rumah', 'rusak', 'akibat', 'gempa', 'sd', 'skr', 'rb', 'rumah', 'yg', 'baik', 'palagi', 'tambah', 'palu', 'amp', 'donggala', 'sdgkan', 'sambut', 'imf', 'habis', 'biaya', 'rp', 'm']"
positive,peduli gempa palu bersama  rabithah alawiyah  bni syariah     an perkumpulan  rabithah alawiyah  bca      an rabithah alawiyah,"['peduli', 'gempa', 'palu', 'rabithah', 'alawiyah', 'bni', 'syariah', 'an', 'kumpul', 'rabithah', 'alawiyah', 'bca', 'an', 'rabithah', 'alawiyah']"
positive,peta terdampak gempa di palu,"['peta', 'dampak', 'gempa', 'palu']"
positive,aamiin janji pak presiden palu normal dalam sepekan pasca gempa kita sama jadi saksi janjinya kita sama buktikan realisasinya,"['aamiin', 'janji', 'presiden', 'palu', 'normal', 'pek', 'pasca', 'gempa', 'saksi', 'janji', 'bukti', 'realisasi']"
positive,gempa palu smp ngeluarin abu vulkanik ya nggak kira ngibulnya si piyungan,"['gempa', 'palu', 'smp', 'ngeluarin', 'abu', 'vulkanik', 'ya', 'nggak', 'ngibulnya', 'si', 'piyungan']"
positive,hanya memberi kabar bahwa sy selamat dari tsunami dan gempa palu terimakasih untuk doa kalian,"['kabar', 'sy', 'selamat', 'tsunami', 'gempa', 'palu', 'terimakasih', 'doa']"
positive,bg mrk gk ada untungx scr politis kunjungi korban amp lokasi gempa amp tsunami di palu sigi donggala parigi moutong amp mamuju,"['bg', 'mrk', 'gk', 'untungx', 'scr', 'politis', 'kunjung', 'korban', 'amp', 'lokasi', 'gempa', 'amp', 'tsunami', 'palu', 'sigi', 'donggala', 'parigi', 'moutong', 'amp', 'mamuju']"
positive,apakah pendaftaran online tdk diperpanjang min karena ada gempa bumi dan tsunami yg melanda palu dan donggala,"['daftar', 'online', 'tdk', 'panjang', 'min', 'gempa', 'bumi', 'tsunami', 'yg', 'landa', 'palu', 'donggala']"
positive,ya allah mohon sehatkan mereka mohon kuatkan mereka lancarkan dan mudahkan tugas mereka membantu saudara kami yg sedang kau uji gempa bumi di palu donggala dan sekitarnya aamiin,"['ya', 'allah', 'mohon', 'sehat', 'mohon', 'kuat', 'lancar', 'mudah', 'tugas', 'bantu', 'saudara', 'yg', 'kau', 'uji', 'gempa', 'bumi', 'palu', 'donggala', 'aamiin']"
positive,itu krn gempa tsunami palu,"['krn', 'gempa', 'tsunami', 'palu']"
positive,pak sandi tolong jgn sibuk berkampanye indonesia saat ini lg berduka atas gempa dan sunami yg terjadi di sulawesi tengah dan sekitarnya fokus dan perhatian semua org lg ke palu dan sekitarnya ko bpk lg sibuk kampanye si,"['sandi', 'tolong', 'jgn', 'sibuk', 'kampanye', 'indonesia', 'lg', 'duka', 'gempa', 'sunam', 'yg', 'sulawesi', 'fokus', 'perhati', 'org', 'lg', 'palu', 'ko', 'bpk', 'lg', 'sibuk', 'kampanye', 'si']"
positive,sharing norman fernandez kepala humas dan informasi bnpb sutopo purwo nugroho dalam konfrensi pers hari ini melapurkan bahawa  negara telah tampil menawarkan bantuan untuk mangsa gempa dan tsunami di palu,"['sharing', 'norman', 'fernandez', 'kepala', 'humas', 'informasi', 'bnpb', 'sutopo', 'purwo', 'nugroho', 'konfrensi', 'pers', 'lapur', 'bahawa', 'negara', 'tampil', 'tawar', 'bantu', 'mangsa', 'gempa', 'tsunami', 'palu']"
positive,pak benarkah di palu akses komunikasi blm pulih  sy menghubungi dua org teman saya mrka mahasiswa tadulako blm ada jwban info terkahir siang sblm gempa mereka sedang diskusi di kampus,"['palu', 'akses', 'komunikasi', 'blm', 'pulih', 'sy', 'hubung', 'org', 'teman', 'mrka', 'mahasiswa', 'tadulako', 'blm', 'jwban', 'info', 'terkahir', 'siang', 'sblm', 'gempa', 'diskusi', 'kampus']"
positive,presiden mentrinya kapolrinya panglima tninya pada kompak mengatakan tdk ada penjarahan di palu cuma korban gempa kelaparan dan mengambil makanan di toko  rezim spt ini mau dua periode matamu kata buwas,"['presiden', 'tri', 'kapolrinya', 'panglima', 'tninya', 'kompak', 'tdk', 'jarah', 'palu', 'korban', 'gempa', 'lapar', 'ambil', 'makan', 'toko', 'rezim', 'spt', 'periode', 'mata', 'buwas']"
positive,golkar kirim  relawan bantu korban gempa palu dan donggala,"['golkar', 'kirim', 'rawan', 'bantu', 'korban', 'gempa', 'palu', 'donggala']"
positive,saudi menaruh perhatian besar terhadap musibah gempa bumi dan tsunami di palu dan donggala sulawesi tengah,"['saudi', 'taruh', 'perhati', 'musibah', 'gempa', 'bumi', 'tsunami', 'palu', 'donggala', 'sulawesi']"
positive,mag   pusat gempa di laut  km tenggara donggala kedlmn km dirasakan mmi ii palu,"['mag', 'pusat', 'gempa', 'laut', 'km', 'tenggara', 'donggala', 'kedlmn', 'km', 'rasa', 'mmi', 'ii', 'palu']"
positive,mag okt  wib lok ls  bt pusat gempa berada di laut  km tenggara donggala kedlmn km dirasakan mmi ii palu,"['mag', 'okt', 'wib', 'lok', 'ls', 'bt', 'pusat', 'gempa', 'laut', 'km', 'tenggara', 'donggala', 'kedlmn', 'km', 'rasa', 'mmi', 'ii', 'palu']"
positive,palu gempa lagi,"['palu', 'gempa']"
positive,ayo kita dukung aksi adikadik ini satu duka satu indonesia semangat,"['ayo', 'dukung', 'aksi', 'adikadik', 'duka', 'indonesia', 'semangat']"
positive,langkah cepat presiden jokowi dengan mengunjungi langsung para korban gempa dan tsunami palu,"['langkah', 'cepat', 'presiden', 'jokowi', 'unjung', 'langsung', 'korban', 'gempa', 'tsunami', 'palu']"
positive,mohon sebarkan info gempa palu telkom menyediakan wifi gratis di dengan ssidtelkompeduli passwordtelkompeduli telkomsel juga sediakan telpon amp sms gratis caranya hubungi,"['mohon', 'sebar', 'info', 'gempa', 'palu', 'telkom', 'sedia', 'wifi', 'gratis', 'ssidtelkompeduli', 'passwordtelkompeduli', 'telkomsel', 'sedia', 'telpon', 'amp', 'sms', 'gratis', 'hubung']"
positive,i liked a  video  salah satu lokasi terparah gempa di palu sulawesi tengah,"['i', 'liked', 'a', 'video', 'salah', 'lokasi', 'parah', 'gempa', 'palu', 'sulawesi']"
positive,info gempa palu kemensos ri membuka dapur umum di lapangan walikota lapangan kawatuna rumah jabatan gubernur sulteng,"['info', 'gempa', 'palu', 'kemensos', 'ri', 'buka', 'dapur', 'lapang', 'walikota', 'lapang', 'kawatuna', 'rumah', 'jabat', 'gubernur', 'sulteng']"
positive,saya yakin dengan adanya peristiwa gempa di palu presiden jokowi menjadi semakin topmarkotop,"['peristiwa', 'gempa', 'palu', 'presiden', 'jokowi', 'topmarkotop']"
positive,jika aku ada duit lebih aku akan terbang ke palu tuk membantu teman yg ada disana andaikan ga tega liat video kejadian disana sampai hari ini pun msh terjadi gempa susulan,"['duit', 'terbang', 'palu', 'tuk', 'bantu', 'teman', 'yg', 'sana', 'andai', 'ga', 'tega', 'liat', 'video', 'jadi', 'sana', 'msh', 'gempa', 'susul']"
positive,sediakan payung sebelum hujan warning untuk jakartaterjadinya gempa palu ternyata sudah ada peringatan sejak tahun,"['sedia', 'payung', 'hujan', 'warning', 'jakartaterjadinya', 'gempa', 'palu', 'ingat']"
positive,tengah malem gini waktunya istirahat dan ada gempa susulan stay save palu,"['malem', 'gin', 'istirahat', 'gempa', 'susul', 'stay', 'save', 'palu']"
positive,mag okt  wib lok ls  bt pusat gempa berada di darat  km tenggara donggala kedlmn km dirasakan mmi iiiiv palu,"['mag', 'okt', 'wib', 'lok', 'ls', 'bt', 'pusat', 'gempa', 'darat', 'km', 'tenggara', 'donggala', 'kedlmn', 'km', 'rasa', 'mmi', 'iiiiv', 'palu']"
positive,di doakan mangsa gempa bumi amp tsunami di palu sulawesi terus di berikan kesabaran atas ujian yg hebat ini,"['doa', 'mangsa', 'gempa', 'bumi', 'amp', 'tsunami', 'palu', 'sulawesi', 'sabar', 'uji', 'yg', 'hebat']"
positive,mag   pusat gempa di darat  km tenggara donggala kedlmn km dirasakan mmi iiiiv palu,"['mag', 'pusat', 'gempa', 'darat', 'km', 'tenggara', 'donggala', 'kedlmn', 'km', 'rasa', 'mmi', 'iiiiv', 'palu']"
positive,pak di daerah sigi parigi kawatuna jonooge masih belum terjamah dengan bantuan untuk gempa palu dan donggala sama sekali banyak mayat belum dievakuasi masyarakat buruh air dan makan sudah hari ke tp blm ada dapat apa mohon di tindak lanjuti terima kasih pak,"['daerah', 'sigi', 'parigi', 'kawatuna', 'jonooge', 'jamah', 'bantu', 'gempa', 'palu', 'donggala', 'mayat', 'evakuasi', 'masyarakat', 'buruh', 'air', 'makan', 'tp', 'blm', 'mohon', 'tindak', 'lanjut', 'terima', 'kasih']"
positive,atlet paralayang peraih emas asian games selamat dari gempa palu setelah gempa t,"['atlet', 'paralayang', 'raih', 'emas', 'asi', 'games', 'selamat', 'gempa', 'palu', 'gempa', 't']"
positive,saya suka video   ketua umum pan zulkifili hasan pimpin doa untuk korban gempa donggala palu,"['suka', 'video', 'ketua', 'pan', 'zulkifili', 'hasan', 'pimpin', 'doa', 'korban', 'gempa', 'donggala', 'palu']"
positive,katanya infrastruktur jadi program utama kok penanganan gempa di palu lambat,"['infrastruktur', 'program', 'utama', 'tangan', 'gempa', 'palu', 'lambat']"
positive,saya suka video   detik detik terjadinya gempa dan tsunami di palu sulawesi tengah,"['suka', 'video', 'detik', 'detik', 'gempa', 'tsunami', 'palu', 'sulawesi']"
